u_location,u_name,u_quantity,u_special,u_type,u_upper,u_website
安徽,铜陵学院,本科,——,财经,安徽省教育厅,www.tlu.edu.cn
安徽,安徽建筑大学,本科,——,工科,安徽省教育厅,www.aiai.edu.cn
安徽,合肥学院,本科,——,工科,安徽省教育厅,www.hfuu.edu.cn
安徽,皖西学院,本科,——,师范,安徽省教育厅,www.wxc.edu.cnhttp://zsb.wxc.edu.cn/
安徽,安徽财经大学,本科,——,财经,安徽省教育厅,www.aufe.edu.cn
安徽,安徽科技学院,本科,——,师范,安徽省教育厅,http://www.ahstu.edu.cn
安徽,滁州学院,本科,——,师范,安徽省教育厅,www.chzu.edu.cn
浙江,中国计量大学,本科,——,工科,浙江省教育厅,www.cjlu.edu.cn
浙江,浙江万里学院,本科,——,工科,浙江省教育厅,www.zjwu.net
浙江,浙江科技学院,本科,——,工科,浙江省教育厅,www.zust.edu.cn
浙江,宁波工程学院,本科,——,工科,浙江省教育厅,www.nbut.edu.cn
浙江,温州大学,本科,——,工科,浙江省教育厅,www.wzu.edu.cn
浙江,浙江财经大学,本科,——,财经,浙江省教育厅,www.zufe.edu.cn
浙江,宁波大学,本科,——,综合,浙江省教育厅,——
浙江,嘉兴学院,本科,——,财经,浙江省教育厅,www.zjxu.edu.cn
浙江,浙江教育学院,其它,——,师范,——,www.zisu.edu.cn
浙江,杭州电子科技大学,本科,——,工科,浙江省教育厅,——
浙江,浙江工商大学,本科,——,财经,浙江省教育厅,http://www.zjsu.edu.cn
浙江,宁波诺丁汉大学,本科,——,综合,浙江省教育厅,www.nottingham.edu.cn
上海,复旦大学,本科,,综合,教育部,http://www.fudan.edu.cn/
上海,同济大学,本科,,工科,教育部,www.tongji.edu.cn
上海,上海交通大学,本科,,综合,教育部,www.sjtu.edu.cn
上海,华东师范大学,本科,,师范,教育部,www.ecnu.edu.cn
上海,华东理工大学,本科,,工科,教育部,http://www.ecust.edu.cn/
上海,东华大学,本科,,工科,教育部,http://www.dhu.edu.cn
上海,上海中医药大学,本科,——,医药,上海市教育委员会,www.shutcm.com
上海,上海外国语大学,本科,,语言,教育部,http://www.shisu.edu.cn
上海,上海财经大学,本科,,财经,教育部,http://www.shufe.edu.cn/structure/index.html
上海,上海大学,本科,,综合,上海市教育委员会,http://www.shu.edu.cn
上海,中国人民解放军第二军医大学,本科,,军事,中国人民解放军总政治部,http://www.smmu.edu.cn
上海,上海交通大学医学院,本科,,医药,教育部,http://www.bjtu.edu.cn
上海,上海理工大学,本科,——,工科,上海市教育委员会,http://www.usst.edu.cn
上海,上海电力学院,本科,——,工科,上海市教育委员会,www.shiep.edu.cn
上海,上海水产大学,其它,——,农业,——,http://www.shfu.edu.cn
上海,上海师范大学,本科,——,师范,上海市教育委员会,www.shnu.edu.cn
上海,上海对外经贸大学,本科,——,财经,上海市教育委员会,www.shift.edu.cn
上海,华东政法大学,本科,——,政法,上海市教育委员会,www.ecupl.edu.cn
上海,上海体育学院,本科,——,体育,上海市教育委员会,http://www.sus.edu.cn
上海,上海音乐学院,本科,——,艺术,上海市教育委员会,www.shcmusic.edu.cn
上海,上海戏剧学院,本科,——,艺术,上海市教育委员会,www.sta.edu.cn
上海,上海工程技术大学,本科,——,工科,上海市教育委员会,www.sues.edu.cn
上海,上海政法学院,本科,——,政法,上海市教育委员会,www.shupl.edu.cn
上海,上海第二工业大学,本科,——,工科,上海市教育委员会,www.sspu.edu.cn
上海,上海市广播电视大学,其它,——,语言,——,——
澳门,澳门科技大学,其它,——,综合,——,——
澳门,澳门旅游学院,------,——,------,——,——
澳门,澳门科技大学,高职专科,——,师范,——,——
新疆,新疆大学,本科,,综合,新疆维吾尔自治区教育厅,www.xju.edu.cn
新疆,石河子大学,本科,,综合,——,——
新疆,塔里木大学,本科,——,综合,新疆生产建设兵团,http://www.taru.edu.cn/
新疆,新疆农业大学,本科,——,农业,——,http://www.xjau.edu.cn/
新疆,新疆师范大学,本科,——,师范,新疆维吾尔自治区教育厅,http://www.xjnu.edu.cn
新疆,喀什大学,本科,——,师范,新疆维吾尔自治区教育厅,http://www.kstc.edu.cn/
新疆,伊犁师范学院,本科,——,师范,新疆维吾尔自治区教育厅,http://www.ylsy.edu.cn/
新疆,新疆财经学院,其它,——,财经,——,http://www.xjufe.edu.cn/
新疆,新疆艺术学院,本科,——,艺术,新疆维吾尔自治区教育厅,http://www.xjart.edu.cn/
新疆,昌吉学院,本科,——,师范,新疆维吾尔自治区教育厅,http://www.cjc.edu.cn/
新疆,新疆医科大学,本科,——,医药,新疆维吾尔自治区教育厅,http://www2.xjmu.edu.cn/
新疆,新疆财经大学,本科,——,财经,新疆维吾尔自治区教育厅,http://www.xjufe.edu.cn/
新疆,和田师范专科学校,高职专科,——,师范,新疆维吾尔自治区教育厅,http://www.htsz.edu.cn/
新疆,新疆工业高等专科学校,高职专科,——,工科,新疆维吾尔自治区教育厅,http://www.xgz.edu.cn/
新疆,新疆警官高等专科学校,高职专科,——,政法,新疆维吾尔自治区教育厅,http://www.xjjz.cn/
新疆,乌鲁木齐职业大学,高职专科,——,综合,新疆维吾尔自治区教育厅,http://www.uvu.edu.cn/
新疆,新疆维吾尔医学专科学校,高职专科,——,医药,——,http://www.xjumc.cn/
新疆,新疆大学科学技术学院,独立学院,——,综合,新疆维吾尔自治区教育厅,www.kj.xju.edu.cn
新疆,新疆农业大学科学技术学院,独立学院,——,农业,新疆维吾尔自治区教育厅,http://www.xjstc.net/
新疆,新疆农业职业技术学院,高职专科,——,农业,新疆维吾尔自治区教育厅,http://www.xjnzy.edu.cn/
新疆,新疆机电职业技术学院,高职专科,——,工科,新疆维吾尔自治区教育厅,——
新疆,新疆轻工职业技术学院,高职专科,——,工科,新疆维吾尔自治区教育厅,www.xjqg.edu.cn
新疆,克拉玛依职业技术学院,高职专科,——,工科,新疆维吾尔自治区教育厅,http://www.kzjsxy.net/
新疆,昌吉职业技术学院,高职专科,——,工科,新疆维吾尔自治区教育厅,http://www.cjpt.cn/
新疆,伊犁职业技术学院,高职专科,——,农业,新疆维吾尔自治区教育厅,www.ylzyjs.cn
江西,南昌大学,本科,,综合,江西省教育厅,www.ncu.edu.cn
江西,华东交通大学,本科,——,工科,江西省教育厅,http://www.ecjtu.edu.cn
江西,东华理工学院,其它,——,工科,——,http://www.ecit.edu.cn
江西,南昌航空大学,本科,——,工科,江西省教育厅,http://www.nchu.edu.cn
江西,景德镇陶瓷学院,本科,——,工科,江西省教育厅,www.jci.edu.cn
江西,江西农业大学,本科,——,农业,江西省教育厅,http://www.jxau.edu.cn
江西,江西中医药大学,本科,——,医药,江西省教育厅,http://www.jxtcmi.com
江西,赣南医学院,本科,——,医药,江西省教育厅,http://www.gmu.cn
江西,上饶师范学院,本科,——,师范,江西省教育厅,http://www.sru.jx.cn
江西,赣南师范学院,本科,——,师范,江西省教育厅,http://www.gnnu.cn
江西,江西财经大学,本科,——,财经,江西省教育厅,——
江西,江西科技师范学院,本科,——,师范,江西省教育厅,www.jxstnu.edu.cn
江西,宜春学院,本科,——,综合,江西省教育厅,http://www.ycu.jx.cn
江西,九江学院,本科,——,综合,江西省教育厅,www.jju.edu.cn
江西,江西理工大学,本科,——,工科,江西省教育厅,http://www.jxust.cn
江西,井冈山大学,本科,——,综合,江西省教育厅,http://www.jgsu.edu.cn
江西,南昌大学医学院,其它,——,医药,——,——
江西,南昌工程学院,本科,——,工科,江西省教育厅,www.nit.edu.cn
江西,东华理工大学,本科,——,工科,江西省教育厅,http://www.ecit.edu.cn
江西,江西医学院上饶分院,其它,——,医药,江西省教育厅,http://www.sryx.cn
江西,景德镇学院,高职专科,——,综合,江西省教育厅,www.jcc.jx.cn
江西,萍乡学院,高职专科,——,综合,江西省教育厅,www.pxc.jx.cn
江西,江西公安专科学校,高职专科,——,政法,——,www.jxga.com
江西,九江职业大学,高职专科,——,综合,江西省教育厅,www.jjvu.jx.cn
江西,新余高等专科学校,高职专科,——,综合,——,www.xyc.edu.cn
青海,青海大学,本科,,综合,青海省教育厅,www.qhu.edu.cn
青海,青海师范大学,本科,——,师范,青海省教育厅,http://www.qhnu.edu.cn/
青海,青海民族学院,本科,——,民族,——,http://www.qhmu.edu.cn/
青海,青海警官职业学院,高职专科,——,政法,青海省教育厅,http://www.qhpolice.edu.cn/
青海,青海畜牧兽医职业技术学院,高职专科,——,农业,青海省教育厅,http://www.qhxmzy.com.cn/
青海,青海交通职业技术学院,高职专科,——,工科,青海省教育厅,http://www.qhctc.edu.cn/
青海,青海建筑职业技术学院,高职专科,——,工科,青海省教育厅,http://www.qhavtc.com/
青海,青海卫生职业技术学院,高职专科,——,医药,青海省教育厅,http://www.qhwszy.edu.cn/
青海,青海大学昆仑学院,独立学院,——,综合,青海省教育厅,http://klc.qhu.edu.cn
宁夏,宁夏大学,本科,,综合,宁夏回族自治区教育厅,www.nxu.edu.cn
宁夏,宁夏医学院,本科,——,医药,——,http://www.nxmu.edu.cn/
宁夏,北方民族大学,本科,——,民族,国家民族事务委员会,http://www.nwsni.edu.cn/
宁夏,宁夏师范学院,本科,——,师范,宁夏回族自治区教育厅,http://www.nxtu.cn/
宁夏,宁夏理工学院,本科,——,综合,宁夏回族自治区教育厅,www.nxist.com
宁夏,宁夏工业职业学院,高职专科,——,工科,宁夏回族自治区教育厅,http://www.ngzy.nx.edu.cn
宁夏,宁夏职业技术学院,高职专科,——,综合,宁夏回族自治区教育厅,www.nxtc.edu.cnwww.nxtvu.edu.cn
宁夏,宁夏财经职业技术学院,高职专科,——,财经,宁夏回族自治区教育厅,http://www.nxcy.edu.cn/
宁夏,宁夏司法警官职业学院,高职专科,——,政法,宁夏回族自治区教育厅,http://www.nsjy.com.cn/
宁夏,宁夏建设职业技术学院,高职专科,——,工科,宁夏回族自治区教育厅,http://www.nxjy.edu.cn/
宁夏,宁夏民族职业技术学院,高职专科,——,师范,宁夏回族自治区教育厅,http://www.nxmzy.com.cn
宁夏,宁夏工商职业技术学院,高职专科,——,财经,宁夏回族自治区教育厅,http://www.nxgs.edu.cn/
宁夏,宁夏大学新华学院,独立学院,——,综合,宁夏回族自治区教育厅,http://xinhua.nxu.edu.cn/
香港,香港城市大学,本科,——,综合,香港特别行政区,——
香港,香港中文大学,其它,——,综合,香港特别行政区,——
香港,香港科技大学,其它,——,综合,香港特别行政区,——
香港,香港大学,其它,——,综合,香港特别行政区,——
香港,香港理工大学,其它,——,综合,香港特别行政区,——
香港,香港浸会大学,其它,——,综合,香港特别行政区,——
香港,香港岭南大学,其它,——,综合,香港特别行政区,——
香港,香港教育学院,本科,——,综合,香港特别行政区,——
西藏,西藏大学,本科,,综合,西藏自治区教育厅,www.utibet.edu.cn
西藏,西藏民族学院,本科,——,民族,西藏自治区教育厅,http://www.xzmy.edu.cn/
西藏,西藏藏医学院,本科,——,医药,西藏自治区教育厅,http://www.ttmc.edu.cn/
西藏,西藏警官高等专科学校,高职专科,——,政法,——,——
西藏,西藏职业技术学院,高职专科,——,工科,——,http://www.xzgzy.cn/
云南,云南大学,本科,,综合,云南省教育厅,www.ynu.edu.cn/
云南,昆明理工大学,本科,——,工科,云南省教育厅,http://www.kmust.edu.cn/
云南,云南农业大学,本科,——,农业,云南省教育厅,http://www.ynau.edu.cn/
云南,西南林学院,本科,——,林业,——,www.swfu.edu.cn
云南,昆明医学院,本科,——,医药,云南省教育厅,http://www.kmmc.cn/
云南,大理大学,本科,——,综合,云南省教育厅,http://www.dali.edu.cn/
云南,云南中医学院,本科,——,医药,云南省教育厅,http://www.ynutcm.edu.cn/
云南,云南师范大学,本科,——,师范,云南省教育厅,http://www.ynnu.edu.cn/
云南,曲靖师范学院,本科,——,师范,云南省教育厅,http://www.qjnu.edu.cn/
云南,云南艺术学院,本科,——,艺术,云南省教育厅,http://www.ynart.edu.cn/
广西,广西大学,本科,,综合,广西壮族自治区教育厅,www.gxu.edu.cn
广西,广西科技大学,本科,——,工科,广西壮族自治区教育厅,www.gxut.edu.cn
广西,桂林电子科技大学,本科,——,工科,广西壮族自治区教育厅,www.guet.edu.cn
贵州,贵州大学,本科,,综合,贵州省教育厅,www.gzu.edu.cn/
贵州,贵州医科大学,本科,——,医药,贵州省教育厅,http://www.gmc.edu.cn/
贵州,遵义医学院,本科,——,医药,贵州省教育厅,http://www.zmc.edu.cn/
贵州,贵阳中医学院,本科,——,医药,贵州省教育厅,http://www.gyctcm.edu.cn/
贵州,贵州师范大学,本科,——,师范,贵州省教育厅,http://www.gznu.edu.cn/
贵州,遵义师范学院,本科,——,师范,贵州省教育厅,http://www.zync.edu.cn/
贵州,黔南民族师范学院,本科,——,师范,贵州省教育厅,http://www.sgmtu.edu.cn/
云南,玉溪师范学院,本科,——,师范,云南省教育厅,http://www.yxnu.net/
云南,楚雄师范学院,本科,——,师范,云南省教育厅,http://www.cxtc.edu.cn
云南,红河学院,本科,——,综合,云南省教育厅,http://www.uoh.edu.cn/
云南,云南民族大学,本科,——,民族,云南省教育厅,http://www.ynni.edu.cn/
云南,云南财经大学,本科,——,财经,云南省教育厅,http://www.ynufe.edu.cn/
云南,昭通师范高等专科学校,高职专科,——,师范,云南省教育厅,http://www.zttc.edu.cn/
云南,思茅师范高等专科学校,高职专科,——,师范,云南省教育厅,hhttp://www.peuni.cn
云南,保山学院,高职专科,——,综合,——,http://www.bsnc.cn/
云南,文山师范高等专科学校,高职专科,——,师范,——,http://www.wsu.edu.cn
云南,昆明冶金高等专科学校,高职专科,——,工科,云南省教育厅,http://www.kmyz.edu.cn/
云南,云南国土资源职业学院,高职专科,——,工科,云南省教育厅,http://www.yngtxy.net/
云南,云南交通职业技术学院,高职专科,——,工科,云南省教育厅,http://www.ynjtc.com
云南,昆明艺术职业学院,高职专科,——,艺术,云南省教育厅,http://www.kmac.org.cn/
云南,西双版纳职业技术学院,高职专科,——,综合,云南省教育厅,http://www.xsbnzy.com/
云南,玉溪农业职业技术学院,高职专科,——,农业,云南省教育厅,http://www.yxnzy.net/
广西,桂林工学院,本科,——,工科,——,http://www.glut.edu.cn
广西,广西医科大学,本科,——,医药,广西壮族自治区教育厅,www.gxmu.edu.cn
广西,右江民族医学院,本科,——,医药,广西壮族自治区教育厅,www.ymcn.gx.cn
广西,广西中医学院,本科,——,医药,广西壮族自治区教育厅,www.gxtcmu.edu.cn
广西,桂林医学院,本科,——,医药,广西壮族自治区教育厅,——
广西,广西师范大学,本科,——,师范,——,www.gxnu.edu.cn
广西,广西师范学院,本科,——,师范,广西壮族自治区教育厅,www.gxtc.edu.cn
广西,河池学院,本科,——,师范,广西壮族自治区教育厅,www.hcnu.edu.cn
广西,玉林师范学院,本科,——,师范,广西壮族自治区教育厅,http://www.ylu.edu.cn
广西,广西艺术学院,本科,——,艺术,广西壮族自治区教育厅,http://www.gxai.edu.cn/
